years(Äê£© mjd gps(input) gps(rm_leap) gps(rm_leap_3sigma) gps(rm_leap_sigma_depoly) gps(rm_leap_sigma_running_aver) gps(rm_leap_sigma_running_aver_sigma) year month day
2007.963 54452.5    2.98    2.98    2.98   -0.47    0.22    0.22 2007   12   18
2007.966 54453.5    3.37    3.37    3.37   -0.09    0.61    0.61 2007   12   19
2007.969 54454.5    0.79    0.79    0.79   -2.67   -1.98   -1.98 2007   12   20
2007.971 54455.5    3.83    3.83    3.83    0.36    1.03    1.03 2007   12   21
2007.974 54456.5    0.50    0.50    0.50   -2.96   -2.29   -2.29 2007   12   22
2007.977 54457.5    1.35    1.35    1.35   -2.12   -1.47   -1.47 2007   12   23
2007.979 54458.5   -0.69   -0.69   -0.69   -4.17   -3.51   -3.51 2007   12   24
2007.982 54459.5   -4.01   -4.01   -4.01   -7.49   -6.82   -6.82 2007   12   25
2007.985 54460.5   -1.68   -1.68   -1.68   -5.16   -4.49   -4.49 2007   12   26
2007.988 54461.5    0.18    0.18    0.18   -3.31   -2.61   -2.61 2007   12   27
2007.990 54462.5    3.01    3.01    3.01   -0.48    0.25    0.25 2007   12   28
2007.993 54463.5   -0.31   -0.31   -0.31   -3.81   -3.07   -3.07 2007   12   29
2007.996 54464.5    5.83    5.83    5.83    2.32    3.06    3.06 2007   12   30
2007.999 54465.5   -3.91   -3.91   -3.91   -7.41   -6.64   -6.64 2007   12   31
2008.001 54466.5   -0.12   -0.12   -0.12   -3.63   -2.82   -2.82 2008    1    1
2008.004 54467.5    0.27    0.27    0.27   -3.24   -2.42   -2.42 2008    1    2
2008.007 54468.5   -1.22   -1.22   -1.22   -4.74   -3.92   -3.92 2008    1    3
2008.010 54469.5    1.01    1.01    1.01   -2.52   -1.69   -1.69 2008    1    4
2008.012 54470.5    1.97    1.97    1.97   -1.56   -0.74   -0.74 2008    1    5
2008.015 54471.5   -0.72   -0.72   -0.72   -4.25   -3.44   -3.44 2008    1    6
2008.018 54472.5   -0.92   -0.92   -0.92   -4.45   -3.60   -3.60 2008    1    7
2008.021 54473.5    1.16    1.16    1.16   -2.38   -1.48   -1.48 2008    1    8
2008.023 54474.5   -0.34   -0.34   -0.34   -3.88   -2.97   -2.97 2008    1    9
2008.026 54475.5   -1.70   -1.70   -1.70   -5.25   -4.34   -4.34 2008    1   10
2008.029 54476.5   -8.12   -8.12   -8.12  -11.68  -10.77  -10.77 2008    1   11
2008.031 54477.5   -9.98   -9.98   -9.98  -13.54  -12.63  -12.63 2008    1   12
2008.034 54478.5   -7.74   -7.74   -7.74  -11.30  -10.39  -10.39 2008    1   13
2008.037 54479.5   -5.75   -5.75   -5.75   -9.32   -8.37   -8.37 2008    1   14
2008.040 54480.5   -9.54   -9.54   -9.54  -13.11  -12.14  -12.14 2008    1   15
2008.042 54481.5  -10.32  -10.32  -10.32  -13.89  -12.89  -12.89 2008    1   16
2008.045 54482.5   -8.91   -8.91   -8.91  -12.49  -11.47  -11.47 2008    1   17
2008.048 54483.5   -8.23   -8.23   -8.23  -11.82  -10.81  -10.81 2008    1   18
2008.051 54484.5   -6.12   -6.12   -6.12   -9.70   -8.68   -8.68 2008    1   19
2008.053 54485.5   -4.85   -4.85   -4.85   -8.44   -7.44   -7.44 2008    1   20
2008.056 54486.5   -2.44   -2.44   -2.44   -6.04   -5.06   -5.06 2008    1   21
2008.059 54487.5   -5.72   -5.72   -5.72   -9.32   -8.37   -8.37 2008    1   22
2008.062 54488.5   -5.92   -5.92   -5.92   -9.52   -8.57   -8.57 2008    1   23
2008.064 54489.5   -4.72   -4.72   -4.72   -8.33   -7.40   -7.40 2008    1   24
2008.067 54490.5   -5.84   -5.84   -5.84   -9.45   -8.54   -8.54 2008    1   25
2008.070 54491.5   -6.71   -6.71   -6.71  -10.33   -9.44   -9.44 2008    1   26
2008.072 54492.5   -5.90   -5.90   -5.90   -9.53   -8.61   -8.61 2008    1   27
2008.075 54493.5   -3.69   -3.69   -3.69   -7.32   -6.42   -6.42 2008    1   28
2008.078 54494.5   -6.61   -6.61   -6.61  -10.24   -9.35   -9.35 2008    1   29
2008.081 54495.5   -5.13   -5.13   -5.13   -8.76   -7.86   -7.86 2008    1   30
2008.083 54496.5   -5.46   -5.46   -5.46   -9.10   -8.21   -8.21 2008    1   31
2008.086 54497.5   -5.80   -5.80   -5.80   -9.44   -8.56   -8.56 2008    2    1
2008.089 54498.5   -6.14   -6.14   -6.14   -9.78   -8.94   -8.94 2008    2    2
2008.092 54499.5   -6.47   -6.47   -6.47  -10.13   -9.30   -9.30 2008    2    3
2008.094 54500.5   -6.81   -6.81   -6.81  -10.47   -9.64   -9.64 2008    2    4
2008.097 54501.5  -11.72  -11.72  -11.72  -15.38  -14.58  -14.58 2008    2    5
2008.100 54502.5   -2.62   -2.62   -2.62   -6.29   -5.49   -5.49 2008    2    6
2008.102 54503.5   -6.50   -6.50   -6.50  -10.17   -9.36   -9.36 2008    2    7
2008.105 54504.5   -1.78   -1.78   -1.78   -5.45   -4.65   -4.65 2008    2    8
2008.108 54505.5   -2.14   -2.14   -2.14   -5.82   -5.01   -5.01 2008    2    9
2008.111 54506.5   -7.01   -7.01   -7.01  -10.69   -9.84   -9.84 2008    2   10
2008.113 54507.5   -4.93   -4.93   -4.93   -8.62   -7.76   -7.76 2008    2   11
2008.116 54508.5   -6.80   -6.80   -6.80  -10.49   -9.62   -9.62 2008    2   12
2008.119 54509.5   -4.46   -4.46   -4.46   -8.15   -7.29   -7.29 2008    2   13
2008.122 54510.5   -8.02   -8.02   -8.02  -11.72  -10.83  -10.83 2008    2   14
2008.124 54511.5   -6.09   -6.09   -6.09   -9.80   -8.90   -8.90 2008    2   15
2008.127 54512.5   -9.60   -9.60   -9.60  -13.31  -12.39  -12.39 2008    2   16
2008.130 54513.5   -6.22   -6.22   -6.22   -9.93   -9.01   -9.01 2008    2   17
2008.133 54514.5   -5.60   -5.60   -5.60   -9.32   -8.40   -8.40 2008    2   18
2008.135 54515.5   -4.82   -4.82   -4.82   -8.55   -7.63   -7.63 2008    2   19
2008.138 54516.5   -5.23   -5.23   -5.23   -8.96   -8.03   -8.03 2008    2   20
2008.141 54517.5   -6.01   -6.01   -6.01   -9.74   -8.82   -8.82 2008    2   21
2008.143 54518.5   -5.72   -5.72   -5.72   -9.45   -8.52   -8.52 2008    2   22
2008.146 54519.5   -4.16   -4.16   -4.16   -7.90   -6.96   -6.96 2008    2   23
2008.149 54520.5   -5.21   -5.21   -5.21   -8.96   -8.04   -8.04 2008    2   24
2008.152 54521.5   -5.56   -5.56   -5.56   -9.31   -8.41   -8.41 2008    2   25
2008.154 54522.5   -0.11   -0.11   -0.11   -3.86   -2.98   -2.98 2008    2   26
2008.157 54523.5   -1.82   -1.82   -1.82   -5.58   -4.69   -4.69 2008    2   27
2008.160 54524.5    4.37    4.37    4.37    0.61    1.51    1.51 2008    2   28
2008.163 54525.5    3.69    3.69    3.69   -0.08    0.83    0.83 2008    2   29
2008.165 54526.5   -0.04   -0.04   -0.04   -3.81   -2.90   -2.90 2008    3    1
2008.168 54527.5   -2.30   -2.30   -2.30   -6.08   -5.17   -5.17 2008    3    2
2008.171 54528.5   -1.52   -1.52   -1.52   -5.30   -4.42   -4.42 2008    3    3
2008.173 54529.5    1.65    1.65    1.65   -2.14   -1.25   -1.25 2008    3    4
2008.176 54530.5   -0.92   -0.92   -0.92   -4.71   -3.84   -3.84 2008    3    5
2008.179 54531.5   -4.11   -4.11   -4.11   -7.90   -7.04   -7.04 2008    3    6
2008.182 54532.5   -0.04   -0.04   -0.04   -3.84   -2.97   -2.97 2008    3    7
2008.184 54533.5   -1.11   -1.11   -1.11   -4.92   -4.06   -4.06 2008    3    8
2008.187 54534.5    4.19    4.19    4.19    0.38    1.26    1.26 2008    3    9
2008.190 54535.5    2.61    2.61    2.61   -1.20   -0.31   -0.31 2008    3   10
2008.193 54536.5    2.48    2.48    2.48   -1.34   -0.41   -0.41 2008    3   11
2008.195 54537.5    1.50    1.50    1.50   -2.31   -1.38   -1.38 2008    3   12
2008.198 54538.5    0.29    0.29    0.29   -3.53   -2.61   -2.61 2008    3   13
2008.201 54539.5    1.58    1.58    1.58   -2.25   -1.35   -1.35 2008    3   14
2008.203 54540.5    1.77    1.77    1.77   -2.06   -1.18   -1.18 2008    3   15
2008.206 54541.5    6.16    6.16    6.16    2.32    3.22    3.22 2008    3   16
2008.209 54542.5    7.19    7.19    7.19    3.35    4.21    4.21 2008    3   17
2008.212 54543.5   -0.21   -0.21   -0.21   -4.06   -3.22   -3.22 2008    3   18
2008.214 54544.5    0.18    0.18    0.18   -3.67   -2.83   -2.83 2008    3   19
2008.217 54545.5   -1.69   -1.69   -1.69   -5.55   -4.73   -4.73 2008    3   20
2008.220 54546.5   -0.39   -0.39   -0.39   -4.25   -3.44   -3.44 2008    3   21
2008.223 54547.5   -2.22   -2.22   -2.22   -6.08   -5.28   -5.28 2008    3   22
2008.225 54548.5   -1.53   -1.53   -1.53   -5.39   -4.59   -4.59 2008    3   23
2008.228 54549.5   -1.72   -1.72   -1.72   -5.59   -4.80   -4.80 2008    3   24
2008.231 54550.5   -1.04   -1.04   -1.04   -4.92   -4.11   -4.11 2008    3   25
2008.234 54551.5    1.65    1.65    1.65   -2.24   -1.40   -1.40 2008    3   26
2008.236 54552.5   -0.68   -0.68   -0.68   -4.57   -3.71   -3.71 2008    3   27
2008.239 54553.5  -15.57  -15.57   -2.99   -6.88   -6.02   -6.02 2008    3   28
2008.242 54554.5   -5.31   -5.31   -5.31   -9.20   -8.33   -8.33 2008    3   29
2008.245 54555.5    2.10    2.10    2.10   -1.80   -0.90   -0.90 2008    3   30
2008.247 54556.5    4.05    4.05    4.05    0.14    1.05    1.05 2008    3   31
2008.250 54557.5    8.18    8.18    8.18    4.27    5.20    5.20 2008    4    1
2008.253 54558.5   11.65   11.65   11.65    7.74    8.68    8.68 2008    4    2
2008.255 54559.5    3.77    3.77    3.77   -0.15    0.81    0.81 2008    4    3
2008.258 54560.5    5.18    5.18    5.18    1.26    2.22    2.22 2008    4    4
2008.261 54561.5    5.40    5.40    5.40    1.48    2.45    2.45 2008    4    5
2008.264 54562.5    2.19    2.19    2.19   -1.74   -0.75   -0.75 2008    4    6
2008.266 54563.5    6.06    6.06    6.06    2.12    3.12    3.12 2008    4    7
2008.269 54564.5   -3.62   -3.62   -3.62   -7.55   -6.55   -6.55 2008    4    8
2008.272 54565.5    2.96    2.96    2.96   -0.99    0.00    0.00 2008    4    9
2008.275 54566.5   -2.20   -2.20   -2.20   -6.15   -5.18   -5.18 2008    4   10
2008.277 54567.5    2.14    2.14    2.14   -1.81   -0.85   -0.85 2008    4   11
2008.280 54568.5    3.53    3.53    3.53   -0.43    0.52    0.52 2008    4   12
2008.283 54569.5    7.79    7.79    7.79    3.83    4.75    4.75 2008    4   13
2008.286 54570.5    1.98    1.98    1.98   -1.99   -1.11   -1.11 2008    4   14
2008.288 54571.5    5.39    5.39    5.39    1.41    2.30    2.30 2008    4   15
2008.291 54572.5    4.39    4.39    4.39    0.42    1.30    1.30 2008    4   16
2008.294 54573.5    4.80    4.80    4.80    0.82    1.70    1.70 2008    4   17
2008.297 54574.5   11.07   11.07   11.07    7.09    7.96    7.96 2008    4   18
2008.299 54575.5    6.70    6.70    6.70    2.71    3.59    3.59 2008    4   19
2008.302 54576.5  -14.61  -14.61    0.54   -3.45   -2.57   -2.57 2008    4   20
2008.305 54577.5   -5.61   -5.61   -5.61   -9.61   -8.72   -8.72 2008    4   21
2008.307 54578.5   -1.52   -1.52   -1.52   -5.52   -4.63   -4.63 2008    4   22
2008.310 54579.5   -0.31   -0.31   -0.31   -4.32   -3.43   -3.43 2008    4   23
2008.313 54580.5    0.35    0.35    0.35   -3.66   -2.80   -2.80 2008    4   24
2008.316 54581.5    7.98    7.98    7.98    3.96    4.82    4.82 2008    4   25
2008.318 54582.5    8.17    8.17    8.17    4.15    5.00    5.00 2008    4   26
2008.321 54583.5    8.48    8.48    8.48    4.45    5.30    5.30 2008    4   27
2008.324 54584.5    2.95    2.95    2.95   -1.08   -0.23   -0.23 2008    4   28
2008.327 54585.5    5.55    5.55    5.55    1.51    2.35    2.35 2008    4   29
2008.329 54586.5   15.08   15.08   15.08   11.04   11.87   11.87 2008    4   30
2008.332 54587.5   15.18   15.18   15.18   11.13   11.96   11.96 2008    5    1
2008.335 54588.5    5.16    5.16    5.16    1.11    1.94    1.94 2008    5    2
2008.337 54589.5   -0.31   -0.31   -0.31   -4.36   -3.55   -3.55 2008    5    3
2008.340 54590.5    9.43    9.43    9.43    5.37    6.17    6.17 2008    5    4
2008.343 54591.5   13.48   13.48   13.48    9.42   10.20   10.20 2008    5    5
2008.346 54592.5   16.04   16.04   16.04   11.97   12.73   12.73 2008    5    6
2008.348 54593.5   19.83   19.83   19.83   15.76   16.52    4.19 2008    5    7
2008.351 54594.5   -1.02   -1.02   -1.02   -5.09   -4.35   -4.35 2008    5    8
2008.354 54595.5   -0.63   -0.63   -0.63   -4.71   -3.97   -3.97 2008    5    9
2008.357 54596.5   -0.82   -0.82   -0.82   -4.91   -4.16   -4.16 2008    5   10
2008.359 54597.5   -1.97   -1.97   -1.97   -6.06   -5.31   -5.31 2008    5   11
2008.362 54598.5    2.21    2.21    2.21   -1.88   -1.13   -1.13 2008    5   12
2008.365 54599.5    1.57    1.57    1.57   -2.53   -1.78   -1.78 2008    5   13
2008.367 54600.5   -1.16   -1.16   -1.16   -5.26   -4.52   -4.52 2008    5   14
2008.370 54601.5    1.16    1.16    1.16   -2.95   -2.23   -2.23 2008    5   15
2008.373 54602.5    8.03    8.03    8.03    3.92    4.63    4.63 2008    5   16
2008.376 54603.5   -1.42   -1.42   -1.42   -5.54   -4.84   -4.84 2008    5   17
2008.378 54604.5    2.18    2.18    2.18   -1.94   -1.24   -1.24 2008    5   18
2008.381 54605.5    8.14    8.14    8.14    4.01    4.71    4.71 2008    5   19
2008.384 54606.5   18.26   18.26   18.26   14.13   14.84   14.84 2008    5   20
2008.387 54607.5    7.70    7.70    7.70    3.56    4.28    4.28 2008    5   21
2008.389 54608.5   12.34   12.34   12.34    8.20    8.91    8.91 2008    5   22
2008.392 54609.5   14.97   14.97   14.97   10.82   11.54   11.54 2008    5   23
2008.395 54610.5   12.58   12.58   12.58    8.44    9.17    9.17 2008    5   24
2008.398 54611.5   12.91   12.91   12.91    8.76    9.50    9.50 2008    5   25
2008.400 54612.5    7.58    7.58    7.58    3.42    4.17    4.17 2008    5   26
2008.403 54613.5   16.68   16.68   16.68   12.51   13.28   13.28 2008    5   27
2008.406 54614.5   11.45   11.45   11.45    7.28    8.07    8.07 2008    5   28
2008.408 54615.5    5.03    5.03    5.03    0.86    1.66    1.66 2008    5   29
2008.411 54616.5   12.04   12.04   12.04    7.86    8.68    8.68 2008    5   30
2008.414 54617.5   12.88   12.88   12.88    8.69    9.53    9.53 2008    5   31
2008.417 54618.5    3.28    3.28    3.28   -0.91   -0.07   -0.07 2008    6    1
2008.419 54619.5    6.93    6.93    6.93    2.74    3.57    3.57 2008    6    2
2008.422 54620.5   -0.92   -0.92   -0.92   -5.11   -4.31   -4.31 2008    6    3
2008.425 54621.5    0.84    0.84    0.84   -3.36   -2.57   -2.57 2008    6    4
2008.428 54622.5   10.50   10.50   10.50    6.30    7.12    7.12 2008    6    5
2008.430 54623.5    8.78    8.78    8.78    4.58    5.40    5.40 2008    6    6
2008.433 54624.5    9.37    9.37    9.37    5.16    5.97    5.97 2008    6    7
2008.436 54625.5    7.08    7.08    7.08    2.86    3.69    3.69 2008    6    8
2008.438 54626.5    3.87    3.87    3.87   -0.35    0.46    0.46 2008    6    9
2008.441 54627.5    9.71    9.71    9.71    5.48    6.31    6.31 2008    6   10
2008.444 54628.5   17.32   17.32   17.32   13.09   13.93   13.93 2008    6   11
2008.447 54629.5    9.58    9.58    9.58    5.34    6.18    6.18 2008    6   12
2008.449 54630.5    5.30    5.30    5.30    1.05    1.92    1.92 2008    6   13
2008.452 54631.5    8.60    8.60    8.60    4.36    5.26    5.26 2008    6   14
2008.455 54632.5   10.06   10.06   10.06    5.80    6.71    6.71 2008    6   15
2008.458 54633.5    5.80    5.80    5.80    1.55    2.44    2.44 2008    6   16
2008.460 54634.5   12.62   12.62   12.62    8.36    9.26    9.26 2008    6   17
2008.463 54635.5   10.69   10.69   10.69    6.43    7.35    7.35 2008    6   18
2008.466 54636.5   16.64   16.64   16.64   12.37   13.30   13.30 2008    6   19
2008.469 54637.5   24.23   24.23   24.23   19.96   20.90   12.34 2008    6   20
2008.471 54638.5   14.68   14.68   14.68   10.40   11.38   11.38 2008    6   21
2008.474 54639.5   19.04   19.04   19.04   14.76   15.78   15.78 2008    6   22
2008.477 54640.5   10.48   10.48   10.48    6.19    7.23    7.23 2008    6   23
2008.479 54641.5   13.50   13.50   13.50    9.21   10.24   10.24 2008    6   24
2008.482 54642.5   16.31   16.31   16.31   12.02   13.07   13.07 2008    6   25
2008.485 54643.5    9.31    9.31    9.31    5.00    6.06    6.06 2008    6   26
2008.488 54644.5    5.61    5.61    5.61    1.31    2.38    2.38 2008    6   27
2008.490 54645.5    8.35    8.35    8.35    4.03    5.13    5.13 2008    6   28
2008.493 54646.5    7.28    7.28    7.28    2.96    4.07    4.07 2008    6   29
2008.496 54647.5    0.13    0.13    0.13   -4.19   -3.05   -3.05 2008    6   30
2008.499 54648.5    7.82    7.82    7.82    3.49    4.63    4.63 2008    7    1
2008.501 54649.5   15.95   15.95   15.95   11.62   12.78   12.78 2008    7    2
2008.504 54650.5   25.00   25.00   25.00   20.67   21.85    9.11 2008    7    3
2008.507 54651.5    8.58    8.58    8.58    4.24    5.45    5.45 2008    7    4
2008.510 54652.5   12.36   12.36   12.36    8.02    9.25    9.25 2008    7    5
2008.512 54653.5    9.32    9.32    9.32    4.97    6.24    6.24 2008    7    6
2008.515 54654.5   -3.20   -3.20    5.97    1.61    2.91    2.91 2008    7    7
2008.518 54655.5    2.62    2.62    2.62   -1.74   -0.41   -0.41 2008    7    8
2008.521 54656.5    8.43    8.43    8.43    4.07    5.44    5.44 2008    7    9
2008.523 54657.5   11.76   11.76   11.76    7.40    8.80    8.80 2008    7   10
2008.526 54658.5   10.50   10.50   10.50    6.13    7.55    7.55 2008    7   11
2008.529 54659.5   13.48   13.48   13.48    9.10   10.51   10.51 2008    7   12
2008.531 54660.5    7.28    7.28    7.28    2.90    4.31    4.31 2008    7   13
2008.534 54661.5    2.22    2.22    2.22   -2.17   -0.76   -0.76 2008    7   14
2008.537 54662.5   13.02   13.02   13.02    8.63   10.05   10.05 2008    7   15
2008.540 54663.5    5.86    5.86    5.86    1.46    2.89    2.89 2008    7   16
2008.542 54664.5    9.36    9.36    9.36    4.96    6.37    6.37 2008    7   17
2008.545 54665.5   13.04   13.04   13.04    8.64   10.04   10.04 2008    7   18
2008.548 54666.5    4.41    4.41    4.41    0.00    1.40    1.40 2008    7   19
2008.551 54667.5   11.08   11.08   11.08    6.66    8.05    8.05 2008    7   20
2008.553 54668.5   10.69   10.69   10.69    6.27    7.65    7.65 2008    7   21
2008.556 54669.5    9.39    9.39    9.39    4.96    6.36    6.36 2008    7   22
2008.559 54670.5   10.94   10.94   10.94    6.52    7.90    7.90 2008    7   23
2008.562 54671.5   16.59   16.59   16.59   12.16   13.54   13.54 2008    7   24
2008.564 54672.5   17.38   17.38   17.38   12.94   14.35   14.35 2008    7   25
2008.567 54673.5   17.51   17.51   17.51   13.07   14.47   14.47 2008    7   26
2008.570 54674.5    6.70    6.70    6.70    2.26    3.65    3.65 2008    7   27
2008.572 54675.5   12.71   12.71   12.71    8.26    9.64    9.64 2008    7   28
2008.575 54676.5    4.43    4.43    4.43   -0.03    1.35    1.35 2008    7   29
2008.578 54677.5    6.47    6.47    6.47    2.01    3.37    3.37 2008    7   30
2008.581 54678.5   10.89   10.89   10.89    6.42    7.79    7.79 2008    7   31
2008.583 54679.5   11.75   11.75   11.75    7.28    8.64    8.64 2008    8    1
2008.586 54680.5   17.25   17.25   17.25   12.77   14.12   14.12 2008    8    2
2008.589 54681.5    9.46    9.46    9.46    4.98    6.33    6.33 2008    8    3
2008.592 54682.5   13.84   13.84   13.84    9.36   10.69   10.69 2008    8    4
2008.594 54683.5   12.33   12.33   12.33    7.84    9.16    9.16 2008    8    5
2008.597 54684.5   11.00   11.00   11.00    6.51    7.81    7.81 2008    8    6
2008.600 54685.5   10.93   10.93   10.93    6.43    7.74    7.74 2008    8    7
2008.602 54686.5   10.88   10.88   10.88    6.38    7.69    7.69 2008    8    8
2008.605 54687.5    8.51    8.51    8.51    4.00    5.33    5.33 2008    8    9
2008.608 54688.5    6.88    6.88    6.88    2.37    3.70    3.70 2008    8   10
2008.611 54689.5    7.95    7.95    7.95    3.43    4.75    4.75 2008    8   11
2008.613 54690.5    8.48    8.48    8.48    3.95    5.25    5.25 2008    8   12
2008.616 54691.5    2.74    2.74    2.74   -1.78   -0.52   -0.52 2008    8   13
2008.619 54692.5   -0.08   -0.08   -0.08   -4.61   -3.35   -3.35 2008    8   14
2008.622 54693.5    4.08    4.08    4.08   -0.46    0.78    0.78 2008    8   15
2008.624 54694.5    4.84    4.84    4.84    0.30    1.53    1.53 2008    8   16
2008.627 54695.5    7.94    7.94    7.94    3.39    4.62    4.62 2008    8   17
2008.630 54696.5   11.05   11.05   11.05    6.49    7.71    7.71 2008    8   18
2008.633 54697.5   13.85   13.85   13.85    9.29   10.51   10.51 2008    8   19
2008.635 54698.5    4.22    4.22    4.22   -0.35    0.87    0.87 2008    8   20
2008.638 54699.5    4.34    4.34    4.34   -0.23    0.97    0.97 2008    8   21
2008.641 54700.5    8.03    8.03    8.03    3.46    4.62    4.62 2008    8   22
2008.643 54701.5   10.63   10.63   10.63    6.06    7.18    7.18 2008    8   23
2008.646 54702.5   13.22   13.22   13.22    8.64    9.74    9.74 2008    8   24
2008.649 54703.5   13.28   13.28   13.28    8.69    9.78    9.78 2008    8   25
2008.652 54704.5   13.16   13.16   13.16    8.57    9.63    9.63 2008    8   26
2008.654 54705.5    3.04    3.04    3.04   -1.56   -0.48   -0.48 2008    8   27
2008.657 54706.5    2.98    2.98    2.98   -1.62   -0.54   -0.54 2008    8   28
2008.660 54707.5    3.08    3.08    3.08   -1.53   -0.42   -0.42 2008    8   29
2008.663 54708.5    3.18    3.18    3.18   -1.43   -0.30   -0.30 2008    8   30
2008.665 54709.5    7.92    7.92    7.92    3.31    4.46    4.46 2008    8   31
2008.668 54710.5   13.17   13.17   13.17    8.55    9.72    9.72 2008    9    1
2008.671 54711.5    8.40    8.40    8.40    3.77    4.93    4.93 2008    9    2
2008.673 54712.5   13.57   13.57   13.57    8.94   10.10   10.10 2008    9    3
2008.676 54713.5   20.67   20.67   10.58    5.95    7.12    7.12 2008    9    4
2008.679 54714.5    7.60    7.60    7.60    2.96    4.12    4.12 2008    9    5
2008.682 54715.5   12.83   12.83   12.83    8.19    9.34    9.34 2008    9    6
2008.684 54716.5    5.24    5.24    5.24    0.59    1.73    1.73 2008    9    7
2008.687 54717.5    0.10    0.10    0.10   -4.56   -3.41   -3.41 2008    9    8
2008.690 54718.5   -5.02   -5.02   -5.02   -9.68   -8.53   -8.53 2008    9    9
2008.693 54719.5   11.68   11.68   11.68    7.01    8.17    8.17 2008    9   10
2008.695 54720.5   10.02   10.02   10.02    5.35    6.50    6.50 2008    9   11
2008.698 54721.5    8.30    8.30    8.30    3.62    4.78    4.78 2008    9   12
2008.701 54722.5    4.77    4.77    4.77    0.10    1.24    1.24 2008    9   13
2008.703 54723.5    3.70    3.70    3.70   -0.98    0.14    0.14 2008    9   14
2008.706 54724.5   14.24   14.24   14.24    9.55   10.65   10.65 2008    9   15
2008.709 54725.5    9.59    9.59    9.59    4.90    5.99    5.99 2008    9   16
2008.712 54726.5   10.59   10.59   10.59    5.90    6.98    6.98 2008    9   17
2008.714 54727.5   11.18   11.18   11.18    6.48    7.56    7.56 2008    9   18
2008.717 54728.5   10.97   10.97   10.97    6.26    7.31    7.31 2008    9   19
2008.720 54729.5   10.04   10.04   10.04    5.33    6.36    6.36 2008    9   20
2008.723 54730.5    0.66    0.66    0.66   -4.06   -3.04   -3.04 2008    9   21
2008.725 54731.5   10.34   10.34   10.34    5.62    6.65    6.65 2008    9   22
2008.728 54732.5    4.40    4.40    4.40   -0.33    0.70    0.70 2008    9   23
2008.731 54733.5   -6.29   -6.29   -6.29  -11.02  -10.00  -10.00 2008    9   24
2008.734 54734.5    0.29    0.29    0.29   -4.44   -3.41   -3.41 2008    9   25
2008.736 54735.5    1.56    1.56    1.56   -3.18   -2.15   -2.15 2008    9   26
2008.739 54736.5   -1.94   -1.94   -1.94   -6.69   -5.65   -5.65 2008    9   27
2008.742 54737.5   -0.63   -0.63   -0.63   -5.38   -4.36   -4.36 2008    9   28
2008.745 54738.5   -0.30   -0.30   -0.30   -5.06   -4.02   -4.02 2008    9   29
2008.747 54739.5    1.25    1.25    1.25   -3.51   -2.44   -2.44 2008    9   30
2008.750 54740.5    2.88    2.88    2.88   -1.89   -0.81   -0.81 2008   10    1
2008.753 54741.5    3.27    3.27    3.27   -1.51   -0.41   -0.41 2008   10    2
2008.755 54742.5    2.49    2.49    2.49   -2.29   -1.19   -1.19 2008   10    3
2008.758 54743.5   -4.14   -4.14   -4.14   -8.92   -7.81   -7.81 2008   10    4
2008.761 54744.5   -5.84   -5.84   -5.84  -10.63   -9.52   -9.52 2008   10    5
2008.764 54745.5    1.75    1.75    1.75   -3.04   -1.95   -1.95 2008   10    6
2008.766 54746.5   -3.51   -3.51   -3.51   -8.31   -7.20   -7.20 2008   10    7
2008.769 54747.5    5.84    5.84    5.84    1.04    2.13    2.13 2008   10    8
2008.772 54748.5    7.86    7.86    7.86    3.05    4.16    4.16 2008   10    9
2008.775 54749.5    2.89    2.89    2.89   -1.92   -0.83   -0.83 2008   10   10
2008.777 54750.5    4.86    4.86    4.86    0.05    1.13    1.13 2008   10   11
2008.780 54751.5    7.68    7.68    7.68    2.86    3.93    3.93 2008   10   12
2008.783 54752.5   13.56   13.56   13.56    8.74    9.80    9.80 2008   10   13
2008.786 54753.5    0.98    0.98    0.98   -3.85   -2.79   -2.79 2008   10   14
2008.788 54754.5    4.29    4.29    4.29   -0.55    0.52    0.52 2008   10   15
2008.791 54755.5    4.28    4.28    4.28   -0.56    0.50    0.50 2008   10   16
2008.794 54756.5    4.37    4.37    4.37   -0.48    0.57    0.57 2008   10   17
2008.797 54757.5    1.91    1.91    1.91   -2.94   -1.89   -1.89 2008   10   18
2008.799 54758.5    7.36    7.36    7.36    2.50    3.56    3.56 2008   10   19
2008.802 54759.5    9.38    9.38    9.38    4.52    5.58    5.58 2008   10   20
2008.805 54760.5    1.25    1.25    1.25   -3.61   -2.57   -2.57 2008   10   21
2008.807 54761.5    4.08    4.08    4.08   -0.79    0.25    0.25 2008   10   22
2008.810 54762.5    7.56    7.56    7.56    2.69    3.74    3.74 2008   10   23
2008.813 54763.5    6.65    6.65    6.65    1.77    2.83    2.83 2008   10   24
2008.816 54764.5    2.99    2.99    2.99   -1.89   -0.80   -0.80 2008   10   25
2008.818 54765.5    5.14    5.14    5.14    0.25    1.35    1.35 2008   10   26
2008.821 54766.5    5.18    5.18    5.18    0.28    1.40    1.40 2008   10   27
2008.824 54767.5    8.77    8.77    8.77    3.87    4.98    4.98 2008   10   28
2008.827 54768.5   -0.90   -0.90   -0.90   -5.81   -4.69   -4.69 2008   10   29
2008.829 54769.5    3.68    3.68    3.68   -1.23   -0.08   -0.08 2008   10   30
2008.832 54770.5    4.95    4.95    4.95    0.03    1.23    1.23 2008   10   31
2008.835 54771.5    5.18    5.18    5.18    0.26    1.45    1.45 2008   11    1
